year,key,ic,subject,url
2017,vfz2017,05402450,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/oda/183-Audit_ODA_2017.pdf
2017,vfz2017,04627695,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/agrarni/295-ADS_zprava_auditora_2017_%281%29.pdf
2017,vfz2017,71443339,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/ano/180-vyrok.pdf
2017,vfz2017,71443274,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/aliancens/146-auditor2017.pdf
2017,vfz2017,27038050,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/ao/56-Alternativa_pro_obcany_-_zprava_auditora_2017.pdf
2017,vfz2017,05989175,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/referendumeu/184-Zprava_auditora_Strana_nezavislosti_Ceske_republiky.pdf
2017,vfz2017,06048099,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/bos/307-18_07_30_BOS_Zprava_auditora.pdf
2017,vfz2017,26587840,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/balbinova/116-BPS_zprava_auditora.pdf
2017,vfz2017,05754577,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/cesta/165-zprava_auditora.pdf
2017,vfz2017,71443428,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/cesi/106-Zprava_auditora_Strana_Cesi_za_rok_2017.pdf
2017,vfz2017,03094553,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/cunl/257-CU_Audit2017.pdf
2017,vfz2017,04690753,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/cnf/243-Cestne_prohlaseni_File1750.pdf
2017,vfz2017,00442721,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/csns/169-USNESENI_SOUDU.pdf
2017,vfz2017,27015904,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/csns2005/241-2018_04_03_Zprava_auditora.pdf
2017,vfz2017,71443207,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/csr/33-audit_csr_2017.pdf
2017,vfz2017,71339442,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/doktori/87-Zprava_auditora.pdf
2017,vfz2017,26650797,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/dsss/42-DSSS-Zprava_nezavisleho_auditora_o_overeni_ucetni_zaverky_za_rok_2017.pdf
2017,vfz2017,05391628,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/evolutionmind/259-2017EvolutionMind_ZpravaAuditora_UcetniZaverka.pdf
2017,vfz2017,03168786,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/fram/189-Zprava_auditora_pro_rok_2017.pdf
2017,vfz2017,06576095,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/havirovsky/195-Dokument1.pdf
2017,vfz2017,03204723,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/hdk/124-Zprava_auditora_HDK_2017.pdf
2017,vfz2017,71443479,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/fairplay/296-bilance_zaverka_priloha_a_zprava_uditora_2018001.pdf
2017,vfz2017,71443185,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/hopb/92-zprava-auditora-a-ucetni-zaverka.pdf
2017,vfz2017,02985349,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/hradecti/40-HRADECTI_PATRIOTI.pdf
2017,vfz2017,68321457,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/hph/82-auditHpH17.pdf
2017,vfz2017,03174531,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/hpk/143-Zprava_nezavisleho_auditora_Hnuti_Praha-Kunratice.pdf
2017,vfz2017,27039145,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/hpp11/46-zprava_auditora_2017.pdf
2017,vfz2017,03206211,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/kozy/149-kozy.compressed.pdf
2017,vfz2017,05164966,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/jhas/615-audit_2017.pdf
2017,vfz2017,71443312,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/ji12/72-Scan.pdf
2017,vfz2017,02733552,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/jmnd/229-Audit_JM-ND_2017.pdf
2017,vfz2017,04889321,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/jsmepro/286-VFZ_JsmePRO%21_2017.pdf
2017,vfz2017,71339965,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/jundrovaci/284-Jundrovaci_Vyrocni_zprava_2017_audit_Urad.pdf
2017,vfz2017,00539996,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/kan/52-Zprava_auditora_KAN_2017.pdf
2017,vfz2017,00442704,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/kducsl/136-audit.pdf
2017,vfz2017,27034321,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/koa/32-ZPRAVA_AUDITORA_KOA_2017.pdf
2017,vfz2017,70226709,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/chnj/150-Zprava_Audit_2017.pdf
2017,vfz2017,26592118,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/ssuk/302-Audit%2C_Starostove_2017.pdf
2017,vfz2017,15271960,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/kons/288-2018023_B2100_Zprava_auditora_Komplet.PDF
2017,vfz2017,71339973,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/kpp/54-Audit_2017.pdf
2017,vfz2017,00496936,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/kscm/34-Zprava_o_overeni_ucetni_zaverky_a_VFZ_nezavislym_auditorem_2017.pdf
2017,vfz2017,03152952,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/karlovaraci/93-KVC_zprava_auditora.pdf
2017,vfz2017,71443606,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/les/129-Zprava_auditora%2C_vykazy%2C_priloha_2017.pdf
2017,vfz2017,68455941,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/hnhrm/200-Audit_HNHRM_17.pdf
2017,vfz2017,26598647,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/mestolidem/44-Mesto_lidem_-_auditor.pdf
2017,vfz2017,03254747,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/modes/224-Moderni_spolecnost_-_audit.pdf
2017,vfz2017,44266740,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/korunaceska/75-Koruna_ceska_audit_2017.pdf
2017,vfz2017,60556625,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/moravane/221-Moravane_-_Zprava_nezavisleho_auditora_o_overeni_ucetni_uzaverky_za_rok_2017.pdf
2017,vfz2017,71443452,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/nbplk/5-NBPLK_2017.pdf
2017,vfz2017,00409421,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/ne/212-Rozvaha_pro_nevydelecne_organizace.pdf
2017,vfz2017,60458399,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/nez/89-Zprava-auditora.pdf
2017,vfz2017,71339779,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/novyimpuls/154-zprava_auditora_o_overeni_ucetni_zaverky_NI_2017.pdf
2017,vfz2017,27034500,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/nestranici/132-Audit_2017.pdf
2017,vfz2017,03219208,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/jsns/228-Audit_JSNS_2017.pdf
2017,vfz2017,71443584,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/novysmer/211-Zprava_auditora_k_overeni_ucetni_zaverky_novy_smer.pdf
2017,vfz2017,03174697,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/npp10/73-2017_Zprava_nezavisleho_auditora.pdf
2017,vfz2017,03016242,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/novysever/39-Zprava_nezavisleho_auditora.pdf
2017,vfz2017,05266009,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/nsk/232-Zprava_o_auditu.pdf
2017,vfz2017,71340017,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/ocjj/98-OCJJ-zprava_auditora_za_2017.pdf
2017,vfz2017,71443533,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/obcanecr/178-OCR_2017_Audit_s_UZ.pdf
2017,vfz2017,16192656,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/ods/137-Zprava_auditora_o_overeni_ucetni_zaverky_vcetne_rozvahy%2C_vykazu_zisku_a_ztraty_a_prilohy_k_ucetni_zaverce.pdf
2017,vfz2017,03099598,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/opat/134-Zprava_auditora_o_overeni_ucetni_zaverky.pdf
2017,vfz2017,71443517,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/sounalezitost/214-Obcanska_sounalezitost_audit_2017_zprava%2Bprilohy.pdf
2017,vfz2017,06118658,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/osb/263-OSB_auditovana_UZ_2017.pdf
2017,vfz2017,03221083,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/osn/253-Zprava_nezavisleho_auditora_Ing._Martin_Konecny.pdf
2017,vfz2017,71443215,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/ostravak/4-Zprava_auditora_2017.pdf
2017,vfz2017,71443410,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/patrioti/216-Audit_%2B_zaverka.pdf
2017,vfz2017,71443681,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/patrioticr/23-AUDIT_2017.pdf
2017,vfz2017,03080935,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/vitkovice/26-zprava_auditora_2017_-_PHV.pdf
2017,vfz2017,71339698,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/pirati/182-Zprava_auditora.pdf
2017,vfz2017,03170624,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/podpora/204-Zprava_auditora_2017_Podpora_obcanu_20180329_0001.pdf
2017,vfz2017,71443550,audit,https://zpravy.udhpsh.cz/zprava/vfz2017/ppl/170-Vyrocni_financni_zprava.pdf
